N,seed,user,x,y
100,10006,64,573.1366486208,456.3902336407
100,10006,65,787.1947602841,769.1984903094
100,10006,66,644.9776605894,7.4455164487
100,10006,67,229.3374502028,863.7642479532
100,10006,68,207.8464281558,829.1922127766
100,10006,69,273.8336520973,402.2171906411
100,10006,70,712.2746125391,109.7091990717
100,10006,71,236.8598953684,435.4030810698
100,10006,72,20.9900949954,197.0034864283
100,10006,73,288.5960424787,829.6593201634
100,10006,74,918.2418047046,271.5699058672
100,10006,75,857.1410358087,793.9706501896
100,10006,76,738.3312419502,86.2477337542
100,10006,77,405.6955335261,738.5452237420
100,10006,78,310.9686902891,167.7273144912
100,10006,79,92.1856080326,632.2046729061
100,10006,80,969.0692002153,109.6817612411
100,10006,81,828.0497529780,227.8519188430
100,10006,82,600.2044687030,876.0418373419
100,10006,83,672.6733007194,964.1696350759
100,10006,84,627.6305486128,857.8698397183
100,10006,85,0.0000000000,774.8574863306
100,10006,86,237.1118015356,538.8960046501
100,10006,87,619.5577992564,0.0000000000
100,10006,88,211.7262228044,778.7974046197
100,10006,89,204.7270104829,815.6368666996
100,10006,90,479.5354694401,396.7119362262
100,10006,91,256.6169051479,615.3098014838
100,10006,92,228.5526102715,650.3885184246
100,10006,93,868.9500792240,183.1868666921
100,10006,94,324.8451858317,255.4631979460
100,10006,95,693.3357250933,349.4475889760
100,10006,96,664.0119597316,665.6775013036
100,10006,97,528.9665833700,691.7422975523
100,10006,98,659.0395863924,313.4114269018
100,10006,99,381.3992711801,1000.0000000000
100,10007,0,796.3237433893,343.5430539233
100,10007,1,551.8684802628,196.8429486577
100,10007,2,317.8135176805,433.8648598873
100,10007,3,117.6978395529,1000.0000000000
100,10007,4,943.7047107704,563.5133338350
100,10007,5,147.2116922883,62.3098983440
100,10007,6,795.1945515122,144.5132409636
100,10007,7,563.7279035998,198.7799095153
100,10007,8,706.5910222196,937.9080399945
100,10007,9,45.6872113224,973.0923029351
100,10007,10,718.8379091442,768.2820832563
100,10007,11,850.4602405972,490.5730349902
100,10007,12,261.7882506752,105.3244239643
100,10007,13,232.2844104074,863.4278746785
100,10007,14,801.0987649309,660.7184905304
100,10007,15,399.9303130099,456.3579098411
100,10007,16,211.7016276621,471.2225778811
100,10007,17,605.9558273688,598.7056741760
100,10007,18,215.3787178577,297.9957457801
100,10007,19,441.9119235797,314.5439879635
100,10007,20,893.0695562179,98.5707217499
100,10007,21,838.0327758560,596.4594055566
100,10007,22,208.6583690368,668.8778629632
100,10007,23,573.3054885201,171.5152176616
100,10007,24,298.5143595779,109.5920816275
100,10007,25,204.2532683419,711.2068992237
100,10007,26,250.5963587907,814.7924185021
100,10007,27,721.7428938655,250.0541823888
100,10007,28,649.4971006860,264.8294248690
100,10007,29,765.0652056619,976.0862269410
100,10007,30,263.6303038307,210.6252258385
100,10007,31,209.4997011433,301.4068154638
100,10007,32,730.2090002816,617.4555646600
100,10007,33,301.5950504504,568.8407691927
100,10007,34,304.8049152294,761.3499907060
100,10007,35,398.6983246537,329.9581095810
100,10007,36,25.5964934921,637.3681660269
100,10007,37,343.1603131490,698.9111577055
100,10007,38,208.4272029187,601.1088510576
100,10007,39,298.9008105492,784.9331380966
100,10007,40,495.6206437702,812.1758551612
100,10007,41,483.4546172208,337.4404721889
100,10007,42,804.3254735259,778.4111061992
100,10007,43,802.5665481510,715.1524970284
100,10007,44,483.2369215843,923.8135789558
100,10007,45,78.8394192688,108.9269279463
100,10007,46,384.2143572326,171.1210832901
100,10007,47,527.0652952964,413.4059545011
100,10007,48,112.5087030366,842.9403541560
100,10007,49,429.6235698500,780.0689055853
100,10007,50,858.6212556390,275.3122848867
100,10007,51,656.1347873865,300.9848511401
100,10007,52,816.9531644471,52.5550563192
100,10007,53,246.6148084739,395.8780682092
100,10007,54,122.2578833882,604.8067018287
100,10007,55,304.7105910471,637.4666493492
100,10007,56,667.1493701948,407.6100240044
100,10007,57,143.6825171645,724.7943190213
100,10007,58,687.1665635085,460.7659796034
100,10007,59,752.4214431653,331.9780095972
100,10007,60,688.2317501899,563.8640171674
100,10007,61,476.6101115129,802.3496136502
100,10007,62,850.3258328130,756.2215848326
100,10007,63,159.5154475143,353.9661405286
100,10007,64,498.5710534719,650.8154719052
100,10007,65,261.2591571542,815.3342683386
100,10007,66,301.7478154027,764.5130173435
100,10007,67,785.7583162399,840.0165243283
100,10007,68,275.7164396352,339.9673973773
100,10007,69,619.5669955266,723.5348673212
100,10007,70,454.3289077091,760.7843810038
100,10007,71,652.0771047039,355.8183570315
100,10007,72,114.8834592788,314.9547457036
100,10007,73,771.0650010491,929.2729787161
100,10007,74,506.5556412367,199.2235630682
100,10007,75,185.1695211349,319.3608304554
100,10007,76,379.2623964258,580.5798778593
100,10007,77,437.1022218876,730.8110207870
100,10007,78,855.5079858045,705.1789639712
100,10007,79,217.2272176584,405.6902745627
100,10007,80,354.3808118442,301.8653207455
100,10007,81,869.5786994946,300.7713764662
100,10007,82,625.9124421790,171.8550883870
100,10007,83,668.8542410282,775.2965463628
100,10007,84,659.8163646558,627.3725054630
100,10007,85,715.1185688762,629.6306961758
100,10007,86,133.5714335864,193.8091115022
100,10007,87,695.4376112322,675.1490917362
100,10007,88,804.8730673618,217.1246492561
100,10007,89,529.7695371960,693.2617336213
100,10007,90,768.8892472516,805.9866509385
100,10007,91,1000.0000000000,298.3968760339
100,10007,92,327.0079004174,776.2614796446
100,10007,93,210.1952702071,718.2924471781
100,10007,94,918.2465169676,668.8802082883
100,10007,95,62.6361616259,698.6132836924
100,10007,96,885.5482272884,289.8441855261
100,10007,97,858.5033208681,158.0609960472
100,10007,98,7.2771565697,848.7443897159
100,10007,99,433.7331219148,889.8486400344
100,10008,0,188.0691367722,0.0000000000
100,10008,1,180.4167216872,137.9892625767
100,10008,2,739.9005038978,792.0248273459
100,10008,3,105.9207608858,1000.0000000000
100,10008,4,133.3756607227,707.7912341039
100,10008,5,286.2179998253,1000.0000000000
100,10008,6,840.4493450050,898.2499773810
100,10008,7,804.3077331104,383.0546721888
100,10008,8,359.4912452828,703.7839403764
100,10008,9,924.3396584684,239.1549793745
100,10008,10,315.3613923711,147.9988287718
100,10008,11,319.1011913114,341.0021851222
100,10008,12,295.4235564564,218.1522400981
100,10008,13,780.8023605007,134.2155702494
100,10008,14,19.8219341992,900.5021858559
100,10008,15,442.2988454177,911.1764524776
100,10008,16,279.2990524512,691.6814449329
100,10008,17,764.7445434875,818.8653370245
100,10008,18,753.1970892203,298.1183658354
100,10008,19,0.0000000000,778.6459129194
100,10008,20,240.9575882414,690.7637543054
100,10008,21,645.6698255666,753.1817904997
100,10008,22,438.3354379566,872.9372325945
100,10008,23,215.6093781762,402.3283964013
100,10008,24,950.4973167362,861.8600546402
100,10008,25,219.7985312253,554.4153929645
100,10008,26,166.7255667497,383.5352220615
100,10008,27,114.5208988230,360.1453627751
100,10008,28,706.7193155183,238.1029940055
100,10008,29,729.5672161730,610.4097551860
100,10008,30,425.7467534897,826.9374499775
100,10008,31,576.5531896196,143.8122757712
100,10008,32,106.9808709328,665.6510118955
100,10008,33,680.7300569173,323.5148834269
100,10008,34,252.2197928943,519.2180822415
100,10008,35,616.6753829183,838.6416012614
100,10008,36,494.5015540636,218.6861994970
100,10008,37,732.8204494597,85.9018037545
100,10008,38,709.9568326574,0.0000000000
100,10008,39,132.9233837547,313.8836377853
100,10008,40,352.8501486456,125.4092028083
100,10008,41,400.7862677590,166.5555013906
100,10008,42,296.6424095495,412.1163808535
100,10008,43,414.7593176987,305.8695375350
100,10008,44,592.3118023725,251.6328203466
100,10008,45,1000.0000000000,521.6126881326
100,10008,46,888.9424540880,719.1630350494
100,10008,47,205.8092638739,747.8800089941
100,10008,48,645.9977770433,69.2497440712
100,10008,49,306.6590010646,813.0460280309
100,10008,50,212.4163077328,233.1069475105
100,10008,51,846.1317096272,198.7586396350
100,10008,52,288.0145934817,802.2972895027
100,10008,53,167.9495931887,709.2303356203
100,10008,54,346.6437310840,551.4459316043
100,10008,55,664.6143002150,966.0323301749
100,10008,56,730.8234039452,155.9512153807
100,10008,57,578.4861354456,791.6014267194
100,10008,58,801.3053033308,228.1003083919
100,10008,59,585.2010831337,343.9008298321
100,10008,60,249.8863934174,803.8617219220
100,10008,61,679.7064265551,31.0329445892
100,10008,62,435.7134784512,560.2286465924
100,10008,63,340.2857005980,291.9628266329
100,10008,64,487.6758566084,722.9438545402
100,10008,65,691.5380048405,312.3553016221
100,10008,66,670.7116413297,806.0689139454
100,10008,67,811.7372933439,795.4763086739
100,10008,68,834.2580098122,798.7829111703
100,10008,69,309.5298557945,654.1316172256
100,10008,70,242.9721621191,768.2189846167
100,10008,71,643.8815459267,265.8451789341
100,10008,72,212.4496029137,328.3031576623
100,10008,73,737.1198625598,308.3514760875
100,10008,74,316.1245460546,212.2892741507
100,10008,75,218.1757035888,185.2999946836
100,10008,76,1000.0000000000,685.0499148098
100,10008,77,479.1344656930,719.8636731393
100,10008,78,875.6835463091,266.4076416794
100,10008,79,373.9380748370,721.4939778027
100,10008,80,768.3218055833,982.0043420183
100,10008,81,335.7554974004,410.2893617390
100,10008,82,276.1712274525,148.6573080797
100,10008,83,616.1465307710,654.4569705930
100,10008,84,871.1635255062,676.3949084239
100,10008,85,479.1397320244,131.6713236954
100,10008,86,706.7779546533,780.2424496676
100,10008,87,139.0772024236,139.8825009613
100,10008,88,179.6837848076,282.6322714045
100,10008,89,736.5666886802,115.4608225024
100,10008,90,714.8415787212,345.9920049774
100,10008,91,714.3666277342,870.3696999538
100,10008,92,706.1654742281,787.0417016047
100,10008,93,697.7059370141,927.6503584588
100,10008,94,798.5429527889,178.9247300692
100,10008,95,250.9469278003,196.3272246654
100,10008,96,589.9779055348,783.0762679835
100,10008,97,256.8344798560,323.4312316336
100,10008,98,116.9495290579,772.0104031674
100,10008,99,443.8345657055,790.6857220913
100,10009,0,731.0686322597,924.9967829313
100,10009,1,262.8319971733,185.7467912201
100,10009,2,767.7367170423,683.3800455005
100,10009,3,75.6915136653,1000.0000000000
100,10009,4,778.8009200798,511.0774169383
100,10009,5,269.6591362534,182.1113020913
100,10009,6,0.0000000000,730.5337485851
100,10009,7,217.4139518087,772.9403382026
100,10009,8,717.0810075493,230.0540007662
100,10009,9,665.4162965985,178.0219532250
100,10009,10,730.0267301716,450.0390842351
100,10009,11,925.5384103882,888.2960219849
100,10009,12,425.6776122822,297.9643835495
100,10009,13,205.4110583252,366.5900657645
100,10009,14,400.3111422165,733.7974711065
100,10009,15,78.7850385572,879.5443744920
100,10009,16,659.7908783213,344.9316861364
100,10009,17,799.4384630102,609.7122428028
100,10009,18,273.7612623072,775.1110507599
100,10009,19,825.1835353720,710.6805561139
100,10009,20,634.4897939027,685.2646158413
100,10009,21,922.1449197369,1000.0000000000
100,10009,22,628.0086912809,243.0217244314
100,10009,23,194.2857750576,204.7394617738
100,10009,24,207.6551436109,801.8198539189
100,10009,25,311.3088632376,652.4808798061
100,10009,26,229.3838445885,759.8670667339
100,10009,27,730.0356119880,844.9330617112
100,10009,28,73.5750123347,606.5091754100
100,10009,29,766.0757846161,820.5127405126
100,10009,30,694.1670146142,354.1677221717
100,10009,31,299.5716226673,642.3188165647
100,10009,32,57.7584061146,321.6680540435
100,10009,33,487.1614997313,166.9844334203
100,10009,34,59.0382568808,792.8049742704
100,10009,35,235.4464946503,598.9707411514
100,10009,36,0.0000000000,308.0230072441
100,10009,37,504.2393056932,675.8093843962
100,10009,38,250.7291331410,138.1613708631
100,10009,39,739.4576448003,33.7130022493
100,10009,40,207.0181307892,658.3049759237
100,10009,41,274.3749431275,130.6904341006
100,10009,42,217.6571244558,805.3719193661
100,10009,43,273.9811158609,319.6645389438
100,10009,44,314.9567337867,199.4674040187
100,10009,45,785.3042979013,809.6253110305
100,10009,46,878.8830719181,262.2199403427
100,10009,47,313.9691073748,220.1192633977
100,10009,48,508.2205310191,125.2551961582
100,10009,49,761.9651280002,451.7066949413
100,10009,50,916.3893294609,867.7582757460
100,10009,51,651.6038523913,301.4591630383
100,10009,52,610.4982600367,751.8725511072
100,10009,53,518.3259978464,36.6777135335
100,10009,54,258.3402403085,667.7461478729
100,10009,55,778.3737828745,158.3651043547
100,10009,56,441.4983988755,406.3002586631
100,10009,57,490.9265424068,972.1819051106
100,10009,58,143.6125647377,195.4223555611
100,10009,59,678.8506214092,204.9642639911
100,10009,60,792.1524200813,124.7455588492
100,10009,61,599.6310347426,920.6471624010
100,10009,62,344.8309485710,905.9692106882
100,10009,63,258.4253192136,195.7137653882
100,10009,64,966.7179594339,893.6670278153
100,10009,65,647.8978165655,739.1326895558
100,10009,66,758.8980228577,616.4657847841
100,10009,67,802.3568505818,754.0438109807
100,10009,68,848.1434362144,225.6961549113
100,10009,69,806.4685635954,322.8172835169
100,10009,70,677.7988920880,691.1849784618
100,10009,71,691.9903120837,216.1909465247
100,10009,72,310.8547991492,512.0521271284
100,10009,73,169.9049655840,880.2095271949
100,10009,74,338.4621934982,151.0707714332
100,10009,75,792.6038046023,245.9440701754
100,10009,76,312.2024741753,286.2047625231
100,10009,77,580.8403536702,696.7673363399
100,10009,78,859.7069000452,835.3456467585
100,10009,79,691.0612303131,174.0274253991
100,10009,80,164.3353281436,811.0225436252
100,10009,81,199.6590625464,516.1247638179
100,10009,82,306.9282090058,746.7763861377
100,10009,83,238.4911718358,0.0000000000
100,10009,84,808.1588346877,868.0675891024
100,10009,85,823.1080599220,342.0309097776
100,10009,86,769.7558395933,447.0968538038
100,10009,87,46.8236201366,604.1502028339
100,10009,88,334.9738235461,220.9673799128
100,10009,89,801.0910864246,725.2335644246
100,10009,90,630.0067145988,822.4539126215
100,10009,91,14.5459744660,648.4271142388
100,10009,92,247.1715795792,232.5917055165
100,10009,93,352.0524559371,239.7313254111
100,10009,94,765.4173915325,550.3848180141
100,10009,95,879.6496603348,219.3152511154
100,10009,96,394.9384917588,629.5561941412
100,10009,97,550.4535593048,636.4523718944
100,10009,98,721.1749900169,748.3123018727
100,10009,99,417.8397373741,709.5282050427
100,10010,0,791.0577728413,650.5543192869
100,10010,1,931.8709994215,619.9719435936
100,10010,2,224.9388942878,335.6207614512
100,10010,3,245.9088616032,759.7970856415
100,10010,4,352.9630180386,184.4392418636
100,10010,5,181.6901913434,835.6529774464
100,10010,6,802.8002404555,185.8134480850
100,10010,7,629.8854603631,642.1371855164
100,10010,8,265.4629822913,438.8801405418
100,10010,9,753.5185686477,285.5847216903
100,10010,10,229.0903728218,696.2241995692
100,10010,11,839.5150397158,789.2692457826
100,10010,12,789.0479700151,835.9905673204
100,10010,13,808.8707662759,634.2621791452
100,10010,14,182.0152157905,724.0595137688
100,10010,15,172.7508440579,578.0477776169
100,10010,16,926.2406239514,649.8482115464
100,10010,17,543.6056619023,917.6027864762
100,10010,18,760.2879481781,751.2588850699
100,10010,19,666.6141946703,351.8844547840
100,10010,20,553.1053197809,332.7088593475
100,10010,21,320.7192698168,599.0563102559
100,10010,22,553.6870452052,98.0844087573
100,10010,23,433.4458825807,166.1882879017
100,10010,24,664.7265865279,150.6832793161
100,10010,25,624.1421263532,636.2701585551
100,10010,26,117.9274952355,234.0188412084
100,10010,27,368.5658052235,981.4463857126
